time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1978-01-20T10:25:44.300Z,36.54,-89.61,5,2.1,mlg,,,,,nm,nm600656,2016-04-14T13:34:52.070Z,"5km S of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1978-01-28T15:46:39.500Z,36.41,-89.48,1.8,2,mlg,,,,,nm,nm600659,2016-04-14T13:35:10.330Z,"3km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1978-02-27T16:09:25.200Z,37.57,-89.74,10,2.1,mlg,,,,,nm,nm600669,2016-04-14T13:36:06.230Z,"20km SSE of Perryville, Missouri",earthquake,,,,,reviewed,nm,nm
1978-02-28T11:32:13.400Z,38.51,-89.61,5,2.1,mlg,,,,,nm,nm600670,2016-04-14T13:36:13.130Z,"3km S of Albers, Illinois",earthquake,,,,,reviewed,nm,nm
1978-03-30T23:02:37.700Z,36.27,-89.47,4.2,2.6,mlg,,,,,nm,nm600681,2016-04-14T13:37:31.250Z,"1km ENE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1978-04-03T07:52:28.300Z,36.61,-89,10.4,2.8,mlg,,,,,nm,nm600685,2016-04-14T13:37:59.340Z,"6km S of Clinton, Kentucky",earthquake,,,,,reviewed,nm,nm
1978-04-03T12:24:21.100Z,36.62,-90,5,3,mlg,,,,,nm,nm600686,2016-04-14T13:38:06.150Z,"6km SSW of Bernie, Missouri",earthquake,,,,,reviewed,nm,nm
1978-04-04T19:16:14.800Z,36.04,-89.83,13.7,2.7,mlg,,,,,nm,nm600687,2016-04-14T13:38:12.900Z,"4km S of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1978-04-05T17:25:58.300Z,35.97,-89.91,8.2,2.8,mlg,,,,,nm,nm600689,2016-04-14T13:38:26.650Z,"4km N of Blytheville, Arkansas",earthquake,,,,,reviewed,nm,nm
1978-05-21T18:55:56.700Z,36.61,-89.98,9.8,2.3,mlg,,,,,nm,nm600715,2016-04-14T13:41:25.110Z,"6km NNW of Malden, Missouri",earthquake,,,,,reviewed,nm,nm
1978-05-25T12:55:49.300Z,36.86,-89.09,8.7,2.3,mlg,,,,,nm,nm600719,2016-04-14T13:41:52.130Z,"7km W of Bardwell, Kentucky",earthquake,,,,,reviewed,nm,nm
1978-07-03T17:54:29.100Z,36.54,-89.58,5,2.1,mlg,,,,,nm,nm600747,2016-04-14T13:45:04.870Z,"6km SW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1978-07-10T07:16:00.800Z,36.48,-89.56,5.9,2,mlg,,,,,nm,nm600752,2016-04-14T13:45:38.710Z,"12km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1978-07-24T07:41:43.600Z,36.44,-89.55,10,2.1,mlg,,,,,nm,nm600759,2016-04-14T13:46:22.020Z,"9km NW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1978-08-18T03:18:05.500Z,36.49,-89.49,5,2.1,mlg,,,,,nm,nm600774,2016-04-14T13:47:53.210Z,"11km SSE of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1978-08-31T00:31:00.300Z,36.09,-89.42,3.9,3.5,mlg,,,,,nm,nm600786,2016-04-14T13:50:17.299Z,"6km NNW of Dyersburg, Tennessee",earthquake,,,,,reviewed,nm,nm
1978-09-07T06:16:12.400Z,36.55,-89.66,7.5,2.5,mlg,,,,,nm,nm600796,2016-04-14T13:50:06.950Z,"6km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1978-09-10T18:31:56.800Z,36.1,-89.76,5,2.6,mlg,,,,,nm,nm600799,2016-04-14T13:50:25.230Z,"6km ENE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1978-09-20T12:24:08.800Z,38.57,-90.28,2.2,3.1,mlg,,,,,nm,nm600805,2016-04-14T13:51:01.690Z,"4km N of Lemay, Missouri",earthquake,,,,,reviewed,nm,nm
1978-09-23T21:56:26.300Z,36.31,-91.14,9.9,2.7,mlg,,,,,nm,nm600811,2016-04-14T13:51:38.140Z,"16km WNW of Pocahontas, Arkansas",earthquake,,,,,reviewed,nm,nm
1978-11-21T23:31:22.100Z,35.97,-89.92,9.8,2.4,mlg,,,,,nm,nm600864,2016-04-14T13:57:00.580Z,"4km N of Blytheville, Arkansas",earthquake,,,,,reviewed,nm,nm
1978-12-05T07:00:38.600Z,36.81,-89.06,5,2.5,mlg,,,,,nm,nm600877,2016-04-14T13:58:19.590Z,"8km SSW of Bardwell, Kentucky",earthquake,,,,,reviewed,nm,nm
1978-12-08T03:41:53.000Z,36.94,-89.14,5,2.3,mlg,,,,,nm,nm600881,2016-04-14T13:58:43.890Z,"5km WSW of Wickliffe, Kentucky",earthquake,,,,,reviewed,nm,nm
1979-01-11T10:00:43.500Z,36.16,-89.4,10,2,mlg,,,,,nm,nm600896,2016-04-14T14:00:15.120Z,"13km WNW of Newbern, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-02-02T11:17:04.900Z,36.27,-89.47,1.8,2,mlg,,,,,nm,nm600916,2016-04-14T14:02:16.700Z,"1km ENE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-02-02T18:50:18.900Z,36.27,-89.46,3.6,2,mlg,,,,,nm,nm600923,2016-04-14T14:02:59.260Z,"2km ENE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-02-02T20:36:38.000Z,36.29,-89.47,1.6,2,mlg,,,,,nm,nm600925,2016-04-14T14:03:11.430Z,"3km NNE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-02-03T06:56:42.300Z,36.27,-89.47,4.3,2,mlg,,,,,nm,nm600928,2016-04-14T14:03:29.680Z,"1km ENE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-02-27T22:28:55.100Z,35.97,-91.17,5,2.3,mlg,,,,,nm,nm600947,2016-04-14T14:05:25.200Z,"19km WSW of Hoxie, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T22:40:00.000Z,35.92,-91.26,10,2.2,mlg,,,,,nm,nm600948,2016-04-14T14:05:31.300Z,"21km NNW of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T22:53:18.000Z,35.92,-91.28,10,2.7,mlg,,,,,nm,nm600949,2016-04-14T14:05:37.410Z,"22km NNW of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T22:54:54.000Z,35.92,-91.24,9,3.1,mlg,,,,,nm,nm600951,2016-04-14T14:05:49.560Z,"21km N of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T22:55:12.200Z,35.93,-91.24,10,3.2,mlg,,,,,nm,nm600952,2016-04-14T14:05:55.650Z,"22km N of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T23:12:16.500Z,35.92,-91.28,10.6,2.4,mlg,,,,,nm,nm600953,2016-04-14T14:06:01.730Z,"22km NNW of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T23:59:09.800Z,35.93,-91.26,11.1,2.2,mlg,,,,,nm,nm600954,2016-04-14T14:06:07.800Z,"22km NNW of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-27T23:59:57.700Z,35.93,-91.25,6.9,2.6,mlg,,,,,nm,nm600955,2016-04-14T14:06:13.880Z,"22km NNW of Tuckerman, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-02-28T19:47:59.800Z,35.99,-91.42,16.6,2,mlg,,,,,nm,nm600956,2016-04-14T14:06:19.970Z,"12km ENE of Cave City, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-03-07T06:40:16.800Z,35.98,-90.01,29.2,2.2,mlg,,,,,nm,nm600957,2016-04-14T14:06:26.060Z,"4km WNW of Gosnell, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-04-21T05:25:51.400Z,37.5,-89.62,2.9,2.1,mlg,,,,,nm,nm600974,2016-04-14T14:08:09.370Z,"13km NNE of Jackson, Missouri",earthquake,,,,,reviewed,nm,nm
1979-04-30T07:25:16.800Z,37.32,-90.91,8.6,2,mlg,,,,,nm,nm600981,2016-04-14T14:08:51.930Z,"13km SSE of Centerville, Missouri",earthquake,,,,,reviewed,nm,nm
1979-05-19T13:53:57.500Z,36.21,-89.45,6.6,2.1,mlg,,,,,nm,nm600993,2016-04-14T14:10:04.880Z,"6km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-05-20T01:22:30.500Z,36.54,-89.65,6.3,2.2,mlg,,,,,nm,nm600994,2016-04-14T14:10:10.960Z,"6km SSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1979-05-21T14:44:54.700Z,36.84,-89.43,11.8,2,mlg,,,,,nm,nm600997,2016-04-14T14:10:29.190Z,"7km NNW of East Prairie, Missouri",earthquake,,,,,reviewed,nm,nm
1979-05-25T07:06:21.000Z,35.95,-89.91,15.9,2,mlg,,,,,nm,nm600999,2016-04-14T14:10:41.370Z,"2km NNE of Blytheville, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-06-03T05:50:24.600Z,38.61,-90.52,5,2.1,mlg,,,,,nm,nm601004,2016-04-14T14:11:11.750Z,"1km NNW of Manchester, Missouri",earthquake,,,,,reviewed,nm,nm
1979-06-11T04:12:16.900Z,36.17,-89.65,11.8,3.9,Unknown,,,,,nm,nm601007,2016-04-28T18:53:39.503Z,"2km S of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1979-06-27T01:37:44.300Z,36.92,-89.07,6.5,2.6,mlg,,,,,nm,nm601017,2016-04-14T14:12:30.770Z,"5km SSE of Wickliffe, Kentucky",earthquake,,,,,reviewed,nm,nm
1979-07-08T12:35:15.100Z,36.89,-89.29,2.8,3.1,mlg,,,,,nm,nm601025,2016-04-14T14:13:19.360Z,"6km ESE of Charleston, Missouri",earthquake,,,,,reviewed,nm,nm
1979-07-08T13:14:29.500Z,36.89,-89.27,5,2,mlg,,,,,nm,nm601026,2016-04-14T14:13:25.440Z,"7km ESE of Charleston, Missouri",earthquake,,,,,reviewed,nm,nm
1979-07-13T07:29:39.000Z,36.08,-89.77,10.6,2.8,mlg,,,,,nm,nm601035,2016-04-14T14:14:20.120Z,"5km E of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1979-08-11T01:01:21.100Z,35.93,-90.04,0.8,2,mlg,,,,,nm,nm601055,2016-04-14T14:16:21.660Z,"6km WSW of Gosnell, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-09-12T10:59:46.200Z,37.74,-89.95,3.4,2.5,mlg,,,,,nm,nm601070,2016-04-14T14:17:52.870Z,"8km WNW of Perryville, Missouri",earthquake,,,,,reviewed,nm,nm
1979-09-18T02:21:51.900Z,36.78,-91.39,2.2,2.1,mlg,,,,,nm,nm601072,2016-04-14T14:18:05.020Z,"9km N of Alton, Missouri",earthquake,,,,,reviewed,nm,nm
1979-09-20T04:17:57.400Z,36.5,-89.53,5,2,mlg,,,,,nm,nm601076,2016-04-14T14:18:29.330Z,"9km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1979-09-20T23:34:40.500Z,36.24,-89.4,7.2,2,mlg,,,,,nm,nm601077,2016-04-14T14:18:35.410Z,"8km ESE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-09-28T08:18:35.900Z,36.38,-89.56,5.5,2,mlg,,,,,nm,nm601079,2016-04-14T14:18:47.560Z,"7km W of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-10-11T11:00:12.500Z,36.72,-91.3,3.3,2.8,mlg,,,,,nm,nm601089,2016-04-14T14:19:48.340Z,"9km ENE of Alton, Missouri",earthquake,,,,,reviewed,nm,nm
1979-10-18T12:01:33.000Z,37.43,-89.34,5,2,mlg,,,,,nm,nm601093,2016-04-14T14:20:12.680Z,"6km WSW of Jonesboro, Illinois",earthquake,,,,,reviewed,nm,nm
1979-11-03T05:03:06.300Z,36.52,-89.52,9.3,2.2,mlg,,,,,nm,nm601105,2016-04-14T14:21:25.620Z,"7km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1979-11-03T05:20:17.500Z,38.21,-89.28,8.8,2.1,mlg,,,,,nm,nm601106,2016-04-14T14:21:31.690Z,"16km NNE of Pinckneyville, Illinois",earthquake,,,,,reviewed,nm,nm
1979-11-05T16:35:26.000Z,36.44,-91.01,7.6,2.9,mlg,,,,,nm,nm601107,2016-04-14T14:21:37.770Z,"20km N of Pocahontas, Arkansas",earthquake,,,,,reviewed,nm,nm
1979-11-13T16:15:33.500Z,38.29,-89.74,3.8,2,mlg,,,,,nm,nm601110,2016-04-14T14:21:55.990Z,"4km N of Marissa, Illinois",earthquake,,,,,reviewed,nm,nm
1979-11-25T06:38:49.200Z,36.44,-89.52,2.9,2.1,mlg,,,,,nm,nm601115,2016-04-14T14:22:26.400Z,"8km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-11-26T04:43:19.000Z,36.36,-89.53,9.8,2.5,mlg,,,,,nm,nm601116,2016-04-14T14:22:32.490Z,"5km WSW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-12-10T15:52:01.600Z,36.07,-89.42,14.1,2.4,mlg,,,,,nm,nm601123,2016-04-14T14:23:15.050Z,"5km NW of Dyersburg, Tennessee",earthquake,,,,,reviewed,nm,nm
1979-12-27T07:58:00.400Z,36.1,-89.43,4.1,2.2,mlg,,,,,nm,nm601132,2016-04-14T14:24:09.930Z,"8km NNW of Dyersburg, Tennessee",earthquake,,,,,reviewed,nm,nm
1980-01-28T17:00:13.400Z,36.54,-89.61,5.4,2,md,,,,,nm,nm601148,2016-04-14T14:25:47.160Z,"5km S of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1980-02-05T06:50:36.800Z,36.2,-89.45,5,2.1,md,,,,,nm,nm601154,2016-04-14T14:26:23.620Z,"7km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1980-03-06T08:30:34.700Z,36.28,-89.5,4.5,2.4,md,,,,,nm,nm601162,2016-04-14T14:27:12.250Z,"2km NNW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1980-03-07T07:51:01.400Z,36.54,-90.79,5,2,md,,,,,nm,nm601163,2016-04-14T14:27:18.360Z,"9km SSE of Doniphan, Missouri",earthquake,,,,,reviewed,nm,nm
1980-03-29T08:43:40.300Z,37.21,-89.06,5,2.8,md,,,,,nm,nm601170,2016-04-14T14:28:00.900Z,"16km NNW of La Center, Kentucky",earthquake,,,,,reviewed,nm,nm
1980-04-08T15:12:11.000Z,36.72,-89.55,5,2.1,md,,,,,nm,nm601173,2016-04-14T14:28:19.130Z,"14km N of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1980-05-23T23:15:45.900Z,36.23,-89.65,4.1,2.1,md,,,,,nm,nm601184,2016-04-14T14:29:25.980Z,"4km N of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1980-06-09T10:01:55.900Z,36.06,-89.8,6.2,2,md,,,,,nm,nm601191,2016-04-14T14:30:08.580Z,"3km SE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1980-06-28T10:44:50.300Z,38.19,-90.38,0.4,2.2,md,,,,,nm,nm601195,2016-04-14T14:30:32.910Z,"3km SSE of Festus, Missouri",earthquake,,,,,reviewed,nm,nm
1980-06-30T11:14:03.800Z,36.97,-90.38,12.6,2,md,,,,,nm,nm601197,2016-04-14T14:30:45.060Z,"18km SSE of Greenville, Missouri",earthquake,,,,,reviewed,nm,nm
1980-07-05T08:54:41.100Z,36.6,-89.58,10.3,3.6,md,,,,,nm,nm601201,2016-04-14T14:32:20.910Z,"3km ENE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1980-08-09T01:13:52.400Z,36.21,-89.45,5,2.1,md,,,,,nm,nm601220,2016-04-14T14:32:58.780Z,"6km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1980-08-12T22:16:59.200Z,36.46,-89.62,10.5,2,md,,,,,nm,nm601222,2016-04-14T14:33:10.950Z,"8km ENE of Portageville, Missouri",earthquake,,,,,reviewed,nm,nm
1980-08-20T04:43:04.700Z,37.84,-90.36,8.5,2,md,,,,,nm,nm601223,2016-04-14T14:33:17.060Z,"8km NE of Farmington, Missouri",earthquake,,,,,reviewed,nm,nm
1980-08-21T10:39:44.200Z,38.03,-90.48,10,2.1,md,,,,,nm,nm601224,2016-04-14T14:33:23.140Z,"13km NNE of Bonne Terre, Missouri",earthquake,,,,,reviewed,nm,nm
1980-09-11T18:49:00.000Z,36.89,-90.41,7.5,2.6,md,,,,,nm,nm601241,2016-04-14T14:35:06.490Z,"14km N of Poplar Bluff, Missouri",earthquake,,,,,reviewed,nm,nm
1980-09-15T01:04:16.200Z,35.91,-91.33,9.9,2.1,md,,,,,nm,nm601243,2016-04-14T14:35:18.640Z,"20km E of Cave City, Arkansas",earthquake,,,,,reviewed,nm,nm
1980-09-20T05:57:15.000Z,37.07,-90.63,6,2.5,md,,,,,nm,nm601252,2016-04-14T14:36:13.360Z,"11km SSE of Piedmont, Missouri",earthquake,,,,,reviewed,nm,nm
1980-10-03T07:30:00.900Z,36.18,-91.08,2.6,2.1,md,,,,,nm,nm601261,2016-04-14T14:37:08.070Z,"13km SW of Pocahontas, Arkansas",earthquake,,,,,reviewed,nm,nm
1980-10-31T13:56:34.000Z,36.52,-89.59,9.1,2.6,md,,,,,nm,nm601286,2016-04-14T14:39:40.040Z,"8km SSE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1980-11-30T19:28:14.500Z,38.17,-90.23,12.2,2.2,md,,,,,nm,nm601314,2016-04-14T14:42:30.290Z,"14km ESE of Crystal City, Missouri",earthquake,,,,,reviewed,nm,nm
1980-12-01T16:55:15.500Z,38.71,-90.84,10,3.2,md,,,,,nm,nm601316,2016-04-14T14:42:42.440Z,"10km SSW of Lake Saint Louis, Missouri",earthquake,,,,,reviewed,nm,nm
1980-12-02T08:59:30.000Z,36.21,-89.43,10.7,3.8,md,,,,,nm,nm601317,2016-04-14T14:44:11.703Z,"7km SE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1980-12-26T14:00:09.900Z,37.8,-90.63,15.9,2,md,,,,,nm,nm601332,2016-04-14T14:44:19.730Z,"3km N of Bismarck, Missouri",earthquake,,,,,reviewed,nm,nm
1981-01-02T14:31:24.300Z,36.28,-89.51,4.7,2,md,,,,,nm,nm601340,2016-04-14T14:45:08.400Z,"2km NW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-01-31T05:10:40.100Z,36.24,-91.56,6.1,2.3,md,,,,,nm,nm601362,2016-04-14T14:47:22.210Z,"4km ENE of Ash Flat, Arkansas",earthquake,,,,,reviewed,nm,nm
1981-02-08T04:30:00.500Z,36.37,-89.62,13.9,2.5,md,,,,,nm,nm601367,2016-04-14T14:47:52.600Z,"9km SE of Portageville, Missouri",earthquake,,,,,reviewed,nm,nm
1981-02-11T14:42:57.600Z,37.05,-89.13,2.2,2.7,md,,,,,nm,nm601370,2016-04-14T14:48:10.840Z,"4km SE of Mound City, Illinois",earthquake,,,,,reviewed,nm,nm
1981-03-05T05:34:56.900Z,36.16,-91.41,2.5,2.1,md,,,,,nm,nm601390,2016-04-14T14:50:12.440Z,"16km SE of Highland, Arkansas",earthquake,,,,,reviewed,nm,nm
1981-03-05T05:35:28.200Z,36.13,-91.39,10.4,2,md,,,,,nm,nm601391,2016-04-14T14:50:18.520Z,"20km SE of Highland, Arkansas",earthquake,,,,,reviewed,nm,nm
1981-04-08T01:53:13.000Z,38.87,-89.38,1.1,3.5,md,,,,,nm,nm601411,2016-12-17T02:29:46.027Z,"3km SE of Greenville, Illinois",earthquake,,,,,reviewed,nm,nm
1981-04-08T03:13:37.700Z,35.91,-90.1,9.8,2,md,,,,,nm,nm601413,2016-04-14T14:52:32.250Z,"6km ENE of Manila, Arkansas",earthquake,,,,,reviewed,nm,nm
1981-04-19T16:25:03.700Z,36.49,-89.55,8.6,2.3,md,,,,,nm,nm601423,2016-04-14T14:53:33.050Z,"10km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1981-04-25T16:30:30.800Z,36.24,-89.59,6.1,2.6,md,,,,,nm,nm601426,2016-04-14T14:53:51.280Z,"7km NE of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1981-04-25T23:33:33.400Z,36.58,-89.6,6,2.1,md,,,,,nm,nm601427,2016-04-14T14:53:57.360Z,"1km SE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1981-05-03T15:56:35.800Z,36.04,-89.86,7.3,2,md,,,,,nm,nm601437,2016-04-14T14:54:58.140Z,"5km SSW of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1981-05-12T18:57:14.100Z,36.17,-89.43,5.2,2,md,,,,,nm,nm601442,2016-04-14T14:55:28.660Z,"11km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-05-25T22:50:18.200Z,36.76,-91.63,1.1,3,md,,,,,nm,nm601455,2016-04-14T14:56:47.760Z,"20km E of West Plains, Missouri",earthquake,,,,,reviewed,nm,nm
1981-05-29T14:56:12.200Z,36.28,-89.48,6,2.3,md,,,,,nm,nm601459,2016-04-14T14:57:12.080Z,"1km NNE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-06-09T14:15:47.700Z,37.82,-89.02,20.3,3.4,md,,,,,nm,nm601471,2016-04-14T14:58:25.060Z,"1km NNE of Herrin, Illinois",earthquake,,,,,reviewed,nm,nm
1981-06-17T00:38:33.700Z,36.56,-89.67,7.8,2,md,,,,,nm,nm601473,2016-04-14T14:58:37.210Z,"6km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1981-07-05T03:19:42.700Z,36.04,-89.82,11.4,2,md,,,,,nm,nm601486,2016-04-14T14:59:56.230Z,"4km S of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1981-07-26T17:52:45.100Z,36.5,-89.5,3.3,2.3,md,,,,,nm,nm601499,2016-04-14T15:01:15.240Z,"9km SSE of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1981-08-07T06:35:37.300Z,38.79,-89.3,20.5,2.1,md,,,,,nm,nm601509,2016-04-14T15:02:16.000Z,"15km SE of Greenville, Illinois",earthquake,,,,,reviewed,nm,nm
1981-08-07T11:53:44.300Z,36.03,-89.18,22.8,4,md,,,,,nm,nm601510,2016-04-14T15:12:36.070Z,"11km SE of Newbern, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-09-02T17:43:46.000Z,36.69,-89.51,8.1,2.1,md,,,,,nm,nm601564,2016-04-14T15:07:50.300Z,"11km N of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1981-09-22T04:50:37.900Z,36.67,-89.53,2.5,2.4,md,,,,,nm,nm601576,2016-04-14T15:09:03.230Z,"9km N of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1981-09-28T09:17:27.800Z,36.56,-89.65,10,2.3,md,,,,,nm,nm601577,2016-04-14T15:09:09.310Z,"4km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1981-09-30T14:28:37.000Z,36.56,-89.65,8.1,2.5,md,,,,,nm,nm601578,2016-04-14T15:09:15.380Z,"4km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1981-10-21T14:26:14.500Z,36.61,-89.61,4.8,2,md,,,,,nm,nm601589,2016-04-14T15:10:22.250Z,"2km NNE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1981-10-22T10:33:30.500Z,36.26,-89.47,7.4,2.5,md,,,,,nm,nm601591,2016-04-14T15:10:34.400Z,"1km ESE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-10-22T19:12:49.800Z,36.16,-89.68,11.1,2.4,md,,,,,nm,nm601592,2016-04-14T15:10:40.470Z,"4km SSW of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1981-11-04T06:26:52.600Z,36.1,-89.37,8.6,2.3,md,,,,,nm,nm601596,2016-04-14T15:11:04.780Z,"7km N of Dyersburg, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-11-08T17:11:18.800Z,36.08,-89.39,13.6,3,md,,,,,nm,nm601599,2016-04-14T15:11:23.010Z,"5km N of Dyersburg, Tennessee",earthquake,,,,,reviewed,nm,nm
1981-11-24T05:34:43.500Z,36.5,-89.49,3.1,2.1,md,,,,,nm,nm601608,2016-04-14T15:12:17.740Z,"10km SSE of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1981-12-17T17:29:59.600Z,36.89,-90.62,2.5,2.3,md,,,,,nm,nm601616,2016-04-14T15:13:06.360Z,"25km NW of Poplar Bluff, Missouri",earthquake,,,,,reviewed,nm,nm
1981-12-26T08:28:13.700Z,36.7,-89.5,10.1,2,md,,,,,nm,nm601618,2016-04-14T15:13:18.510Z,"12km N of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1981-12-27T21:10:46.400Z,37.02,-89.51,12.8,2.7,md,,,,,nm,nm601619,2016-04-14T15:13:24.600Z,"9km SSE of Benton, Missouri",earthquake,,,,,reviewed,nm,nm
1981-12-31T11:17:49.200Z,36.54,-89.66,8.7,2.2,md,,,,,nm,nm601621,2016-04-14T15:13:36.760Z,"7km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1982-01-04T01:32:07.900Z,36.46,-89.54,7.3,2.1,md,,,,,nm,nm601624,2016-04-14T15:13:54.990Z,"10km NW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1982-01-20T08:16:08.400Z,36.49,-89.54,5,2,md,,,,,nm,nm601632,2016-04-14T15:14:43.660Z,"10km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1982-01-22T08:32:56.900Z,36.49,-89.54,4.6,2,md,,,,,nm,nm601637,2016-04-14T15:15:14.050Z,"10km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1982-01-25T11:34:02.000Z,36.51,-89.54,5.3,2,md,,,,,nm,nm601640,2016-04-14T15:15:32.280Z,"8km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1982-01-27T21:00:03.800Z,36.08,-89.79,9.5,2.2,md,,,,,nm,nm601641,2016-04-14T15:15:38.360Z,"3km E of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1982-02-02T09:26:46.200Z,35.91,-90.05,11.6,3.1,md,,,,,nm,nm601645,2016-04-14T15:16:02.670Z,"8km SW of Gosnell, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-02-11T02:54:24.700Z,36.61,-89.6,7.1,2.7,md,,,,,nm,nm601646,2016-04-14T15:16:08.750Z,"2km NE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1982-02-26T05:02:59.200Z,36.49,-89.53,5.6,2.5,md,,,,,nm,nm601656,2016-04-14T15:17:09.550Z,"10km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1982-03-01T05:21:42.800Z,36.52,-89.59,9.3,2.1,md,,,,,nm,nm601659,2016-04-14T15:17:27.780Z,"8km SSE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1982-03-06T07:51:24.000Z,36.52,-89.58,6.5,2,md,,,,,nm,nm601660,2016-04-14T15:17:33.860Z,"8km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
